"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Dogan Akhanli: Fragen und Antworten zu seiner Festnahme - SPIEGEL ONLINE",0.0102040816326531,0.00204081632653061,0.0102040816326531,0.00408163265306122,0.00408163265306122,0.00612244897959184,0.00204081632653061,0.00612244897959184,0.00408163265306122,0.00204081632653061,0.00204081632653061,0.00612244897959184,0.00408163265306122,0.00204081632653061,0.00204081632653061,0.00408163265306122,0.0142857142857143,0.00204081632653061,0.00408163265306122,0.0122448979591837,0.46734693877551,0.0306122448979592,0.00204081632653061,0.00204081632653061,0.00408163265306122,0.00408163265306122,0.00408163265306122,0.00204081632653061,0.00408163265306122,0.00204081632653061,0.0346938775510204,0.140816326530612,0.00816326530612245,0.00612244897959184,0.00408163265306122,0.00408163265306122,0.00816326530612245,0.00408163265306122,0.00204081632653061,0.114285714285714,0.00408163265306122,0.00816326530612245,0.00204081632653061,0.00204081632653061,0.00204081632653061,0.00204081632653061,0.0142857142857143,0.00204081632653061,0.00204081632653061,0.00816326530612245
"Horst Seehofer rückt von Flüchtlingsobergrenze ab - FOCUS Online",0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.0330188679245283,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00943396226415094,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.0235849056603774,0.00471698113207547,0.00471698113207547,0.00943396226415094,0.00471698113207547,0.00471698113207547,0.00943396226415094,0.0141509433962264,0.00471698113207547,0.00471698113207547,0.117924528301887,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.0283018867924528,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00943396226415094,0.00471698113207547,0.00471698113207547,0.556603773584906,0.00471698113207547,0.00471698113207547,0.00471698113207547
"Junge Flüchtlinge und Schutz vor Gewalt: Mehr alleinreisende minderjährige Flüchtlinge",0.0036036036036036,0.0018018018018018,0.00540540540540541,0.027027027027027,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.00720720720720721,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.493693693693694,0.00720720720720721,0.00720720720720721,0.0036036036036036,0.0018018018018018,0.0144144144144144,0.0018018018018018,0.0018018018018018,0.0234234234234234,0.0144144144144144,0.00900900900900901,0.00720720720720721,0.0018018018018018,0.0018018018018018,0.0036036036036036,0.0036036036036036,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.00900900900900901,0.16036036036036,0.0018018018018018,0.0018018018018018,0.0684684684684685,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.0036036036036036,0.0612612612612613,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.00540540540540541,0.0036036036036036,0.0018018018018018,0.00540540540540541,0.0036036036036036,0.0018018018018018,0.0036036036036036
"Horst Seehofer: CSU will auch ohne Obergrenze koalieren",0.005859375,0.001953125,0.001953125,0.00390625,0.001953125,0.00390625,0.001953125,0.00390625,0.001953125,0.005859375,0.00390625,0.337890625,0.001953125,0.01953125,0.001953125,0.00390625,0.01953125,0.005859375,0.001953125,0.005859375,0.080078125,0.005859375,0.00390625,0.001953125,0.001953125,0.00390625,0.001953125,0.005859375,0.001953125,0.001953125,0.001953125,0.08984375,0.001953125,0.001953125,0.05859375,0.00390625,0.00390625,0.005859375,0.0078125,0.015625,0.001953125,0.005859375,0.001953125,0.00390625,0.001953125,0.001953125,0.23828125,0.001953125,0.001953125,0.00390625
"Sebastian Kurz: ""Die Mittelmeerroute muss jetzt geschlossen werden""",0.00292397660818713,0.00584795321637427,0.0146198830409357,0.0350877192982456,0.00292397660818713,0.0087719298245614,0.00584795321637427,0.00584795321637427,0.00292397660818713,0.00584795321637427,0.00584795321637427,0.00292397660818713,0.00292397660818713,0.00292397660818713,0.0087719298245614,0.00292397660818713,0.00292397660818713,0.0146198830409357,0.00292397660818713,0.00292397660818713,0.289473684210526,0.0526315789473684,0.00292397660818713,0.00292397660818713,0.00292397660818713,0.00584795321637427,0.00292397660818713,0.00584795321637427,0.00292397660818713,0.0116959064327485,0.00292397660818713,0.154970760233918,0.0584795321637427,0.00292397660818713,0.0087719298245614,0.00584795321637427,0.0116959064327485,0.0116959064327485,0.0146198830409357,0.00292397660818713,0.137426900584795,0.00292397660818713,0.0116959064327485,0.00292397660818713,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.00584795321637427,0.0146198830409357,0.00292397660818713
"Seehofer: Obergrenze keine Koalitionsbedingung mehr",0.024390243902439,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0365853658536585,0.024390243902439,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.109756097560976,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.195121951219512,0.0121951219512195,0.0121951219512195,0.0121951219512195
"Jetzt geht Erdogan auf Gabriel persönlich los - FOCUS Online",0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00714285714285714,0.00714285714285714,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.0142857142857143,0.0107142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00714285714285714,0.00714285714285714,0.00714285714285714,0.6,0.0285714285714286,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.0142857142857143,0.00357142857142857,0.00357142857142857,0.0107142857142857,0.0892857142857143,0.0178571428571429,0.00357142857142857,0.025,0.00357142857142857,0.0178571428571429,0.00357142857142857,0.00357142857142857,0.00714285714285714,0.00714285714285714,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00357142857142857,0.00714285714285714,0.00357142857142857,0.00357142857142857,0.00357142857142857
"SPD-Wahlkampf durch die CDU-Brille: Was Herr Schulz vergisst",0.00631578947368421,0.00421052631578947,0.00631578947368421,0.0294736842105263,0.00421052631578947,0.00631578947368421,0.00421052631578947,0.00210526315789474,0.00631578947368421,0.00210526315789474,0.00210526315789474,0.00210526315789474,0.00842105263157895,0.00210526315789474,0.00210526315789474,0.00210526315789474,0.0442105263157895,0.00210526315789474,0.00421052631578947,0.00210526315789474,0.00210526315789474,0.00631578947368421,0.00631578947368421,0.00421052631578947,0.00631578947368421,0.00631578947368421,0.00421052631578947,0.00210526315789474,0.0105263157894737,0.00210526315789474,0.00421052631578947,0.237894736842105,0.00842105263157895,0.269473684210526,0.223157894736842,0.00210526315789474,0.00631578947368421,0.00210526315789474,0.00842105263157895,0.00631578947368421,0.00210526315789474,0.00842105263157895,0.00210526315789474,0.00210526315789474,0.00210526315789474,0.00210526315789474,0.00210526315789474,0.00210526315789474,0.00631578947368421,0.00842105263157895
"Bundestagswahl: Warum die Stimme junger Menschen immer weniger wert ist",0.00975609756097561,0.0048780487804878,0.0048780487804878,0.390243902439024,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.00975609756097561,0.0146341463414634,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0146341463414634,0.0048780487804878,0.0048780487804878,0.00975609756097561,0.00975609756097561,0.0048780487804878,0.0048780487804878,0.0146341463414634,0.0195121951219512,0.0146341463414634,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.00975609756097561,0.024390243902439,0.0048780487804878,0.0048780487804878,0.146341463414634,0.0585365853658537,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.024390243902439,0.0048780487804878,0.0048780487804878,0.0390243902439024,0.00975609756097561,0.00975609756097561,0.0048780487804878,0.00975609756097561,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.00975609756097561,0.00975609756097561
"Hart aber fair: „Ich bin eher für eine konstitutionelle Monarchie“, sagt Eduard Prinz von Anhalt - WELT",0.00763358778625954,0.00152671755725191,0.0106870229007634,0.0366412213740458,0.00305343511450382,0.00152671755725191,0.00305343511450382,0.00305343511450382,0.00152671755725191,0.00152671755725191,0.0137404580152672,0.00305343511450382,0.00152671755725191,0.00152671755725191,0.00610687022900763,0.00305343511450382,0.0183206106870229,0.00152671755725191,0.00763358778625954,0.00305343511450382,0.00152671755725191,0.0198473282442748,0.0122137404580153,0.00152671755725191,0.00458015267175573,0.00152671755725191,0.00152671755725191,0.0198473282442748,0.00916030534351145,0.00152671755725191,0.033587786259542,0.306870229007634,0.00763358778625954,0.0122137404580153,0.0213740458015267,0.00152671755725191,0.0106870229007634,0.00610687022900763,0.00458015267175573,0.00458015267175573,0.00610687022900763,0.00152671755725191,0.00610687022900763,0.00305343511450382,0.312977099236641,0.00305343511450382,0.0458015267175573,0.00152671755725191,0.00610687022900763,0.00152671755725191
"Türkischer Präsident Erdogan nennt deutsche Parteien Feinde der Türkei - FOCUS Online",0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0135135135135135,0.0027027027027027,0.00540540540540541,0.0027027027027027,0.0027027027027027,0.00540540540540541,0.0027027027027027,0.00810810810810811,0.00810810810810811,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.545945945945946,0.0864864864864865,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.00540540540540541,0.0027027027027027,0.00810810810810811,0.0189189189189189,0.0027027027027027,0.00540540540540541,0.151351351351351,0.00540540540540541,0.0027027027027027,0.0135135135135135,0.0027027027027027,0.00540540540540541,0.0027027027027027,0.0027027027027027,0.0162162162162162,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.00540540540540541,0.0027027027027027,0.00540540540540541,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0027027027027027
"Bundestagswahlkampf: So will Martin Schulz sich wieder ins Rennen bringen",0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0128205128205128,0.0512820512820513,0.0128205128205128,0.0384615384615385,0.0256410256410256,0.0256410256410256,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0384615384615385,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0256410256410256,0.0641025641025641,0.0256410256410256,0.0128205128205128,0.0897435897435897,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0384615384615385,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0128205128205128,0.0128205128205128,0.0128205128205128
"Bundestagswahl: Die CDU spricht ihre Wähler an wie Kinder - WELT",0.0181818181818182,0.0181818181818182,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0181818181818182,0.00909090909090909,0.0181818181818182,0.00909090909090909,0.0181818181818182,0.00909090909090909,0.0181818181818182,0.0181818181818182,0.00909090909090909,0.00909090909090909,0.0181818181818182,0.00909090909090909,0.00909090909090909,0.0545454545454545,0.00909090909090909,0.0272727272727273,0.0181818181818182,0.0272727272727273,0.0363636363636364,0.0181818181818182,0.0181818181818182,0.00909090909090909,0.0363636363636364,0.00909090909090909,0.00909090909090909,0.1,0.0181818181818182,0.00909090909090909,0.0545454545454545,0.0181818181818182,0.0454545454545455,0.0181818181818182,0.00909090909090909,0.0272727272727273,0.00909090909090909,0.00909090909090909,0.0272727272727273,0.0363636363636364,0.00909090909090909,0.0272727272727273,0.0272727272727273,0.0181818181818182,0.00909090909090909,0.00909090909090909
"Kochtipp von der Bundeskanzlerin: Das Geheimnis von Angela Merkels Kartoffelsuppe",0.00452488687782805,0.00452488687782805,0.00904977375565611,0.00452488687782805,0.00904977375565611,0.00904977375565611,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00904977375565611,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.0135746606334842,0.00452488687782805,0.00904977375565611,0.00452488687782805,0.411764705882353,0.00452488687782805,0.00452488687782805,0.0226244343891403,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00904977375565611,0.00452488687782805,0.167420814479638,0.00452488687782805,0.00452488687782805,0.126696832579186,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00904977375565611,0.0135746606334842,0.00452488687782805,0.00452488687782805,0.00904977375565611,0.00904977375565611,0.00452488687782805,0.00904977375565611,0.00452488687782805,0.00452488687782805,0.00452488687782805,0.00452488687782805
"Bundestagswahl 2017: AfD rutscht hinter Grüne - Jeder Zweite ist unentschlossen",0.00515463917525773,0.0257731958762887,0.0103092783505155,0.587628865979381,0.00515463917525773,0.0103092783505155,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.0257731958762887,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.0103092783505155,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.0721649484536082,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.0257731958762887,0.0154639175257732,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.0103092783505155,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.00515463917525773
"US-Streitkräfte: Trump kündigt verstärktes Engagement in Afghanistan an",0.00527704485488127,0.00263852242744063,0.00527704485488127,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00527704485488127,0.00527704485488127,0.00263852242744063,0.0079155672823219,0.485488126649077,0.00263852242744063,0.0079155672823219,0.00263852242744063,0.00527704485488127,0.0184696569920844,0.00263852242744063,0.00263852242744063,0.0158311345646438,0.0158311345646438,0.0079155672823219,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00527704485488127,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.0158311345646438,0.0949868073878628,0.00527704485488127,0.00527704485488127,0.0580474934036939,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.0554089709762533,0.0158311345646438,0.00527704485488127,0.00263852242744063,0.00263852242744063,0.00527704485488127,0.0738786279683377,0.00263852242744063,0.00263852242744063,0.00527704485488127,0.00263852242744063
"SPD-Kanzlerkandidat: Martin Schulz verspricht Abzug von US-Atomwaffen",0.0108695652173913,0.0217391304347826,0.0289855072463768,0.0036231884057971,0.0036231884057971,0.0072463768115942,0.0036231884057971,0.0072463768115942,0.0036231884057971,0.0036231884057971,0.0144927536231884,0.177536231884058,0.0144927536231884,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.101449275362319,0.0072463768115942,0.0036231884057971,0.0072463768115942,0.0181159420289855,0.0797101449275362,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0108695652173913,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0797101449275362,0.0108695652173913,0.0072463768115942,0.119565217391304,0.0036231884057971,0.0869565217391304,0.0036231884057971,0.0036231884057971,0.0181159420289855,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0036231884057971,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0036231884057971,0.036231884057971
"Dakota Access Pipeline: Pipeline-Betreiber verklagt Greenpeace",0.00179533213644524,0.00179533213644524,0.0179533213644524,0.00538599640933573,0.00538599640933573,0.00359066427289048,0.00179533213644524,0.00538599640933573,0.00538599640933573,0.00359066427289048,0.00359066427289048,0.66786355475763,0.00897666068222621,0.00718132854578097,0.00179533213644524,0.0143626570915619,0.00179533213644524,0.00179533213644524,0.00179533213644524,0.0143626570915619,0.00359066427289048,0.0107719928186715,0.00179533213644524,0.00359066427289048,0.00179533213644524,0.00538599640933573,0.00538599640933573,0.00179533213644524,0.00538599640933573,0.00179533213644524,0.00538599640933573,0.0143626570915619,0.00179533213644524,0.00179533213644524,0.00179533213644524,0.00359066427289048,0.00359066427289048,0.0359066427289048,0.0161579892280072,0.0484739676840215,0.00718132854578097,0.00179533213644524,0.00179533213644524,0.00718132854578097,0.00897666068222621,0.00538599640933573,0.00359066427289048,0.00179533213644524,0.00897666068222621,0.00359066427289048
"Umfrage zur Bundestagswahl: Fast die Hälfte der Wähler ist noch unentschlossen",0.00395256916996047,0.00395256916996047,0.0118577075098814,0.683794466403162,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.0592885375494071,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.0118577075098814,0.00395256916996047,0.00790513833992095,0.0237154150197628,0.0118577075098814,0.00790513833992095,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.0118577075098814,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00395256916996047
"Computerspielmesse in Köln: Arsch huh und Angie rocken die Gamescom - FOCUS Online",0.0208333333333333,0.00347222222222222,0.00694444444444444,0.0104166666666667,0.00694444444444444,0.00694444444444444,0.00347222222222222,0.00347222222222222,0.00347222222222222,0.0208333333333333,0.274305555555556,0.03125,0.00694444444444444,0.00694444444444444,0.00347222222222222,0.00347222222222222,0.0104166666666667,0.00347222222222222,0.00347222222222222,0.00347222222222222,0.00694444444444444,0.0555555555555556,0.00347222222222222,0.0138888888888889,0.00347222222222222,0.00694444444444444,0.0104166666666667,0.0104166666666667,0.0590277777777778,0.0104166666666667,0.0104166666666667,0.208333333333333,0.0277777777777778,0.00347222222222222,0.0138888888888889,0.00347222222222222,0.00347222222222222,0.0208333333333333,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.0173611111111111,0.0104166666666667,0.00347222222222222,0.0104166666666667,0.00347222222222222,0.00347222222222222,0.0104166666666667,0.00347222222222222,0.0104166666666667
"Pleite von Air Berlin: Lufthansa und Easyjet könnten die Gewinner sein - FOCUS Online",0.00213675213675214,0.0128205128205128,0.00213675213675214,0.00641025641025641,0.00641025641025641,0.00213675213675214,0.00427350427350427,0.00854700854700855,0.00213675213675214,0.00213675213675214,0.00213675213675214,0.00641025641025641,0.00213675213675214,0.032051282051282,0.00427350427350427,0.00427350427350427,0.0811965811965812,0.00641025641025641,0.00213675213675214,0.00213675213675214,0.00641025641025641,0.00213675213675214,0.00213675213675214,0.00641025641025641,0.00427350427350427,0.0576923076923077,0.00427350427350427,0.00641025641025641,0.00427350427350427,0.0106837606837607,0.00213675213675214,0.277777777777778,0.0170940170940171,0.00641025641025641,0.0170940170940171,0.00213675213675214,0.00427350427350427,0.00213675213675214,0.00213675213675214,0.00641025641025641,0.00213675213675214,0.00213675213675214,0.00213675213675214,0.00854700854700855,0.00213675213675214,0.00641025641025641,0.00213675213675214,0.329059829059829,0.00641025641025641,0.00427350427350427
"SPD-Kanzlerkandidat: Martin Schulz wirft Trump und AfD Hetze vor",0.00702576112412178,0.00468384074941452,0.063231850117096,0.0117096018735363,0.00468384074941452,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00702576112412178,0.00234192037470726,0.00234192037470726,0.491803278688525,0.0257611241217799,0.0234192037470726,0.00234192037470726,0.00468384074941452,0.00234192037470726,0.00702576112412178,0.00234192037470726,0.00468384074941452,0.0140515222482436,0.00234192037470726,0.00702576112412178,0.00234192037470726,0.00702576112412178,0.00936768149882904,0.00234192037470726,0.00468384074941452,0.00234192037470726,0.00234192037470726,0.00936768149882904,0.0515222482435597,0.0117096018735363,0.00936768149882904,0.147540983606557,0.00234192037470726,0.00234192037470726,0.00468384074941452,0.00234192037470726,0.00468384074941452,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00468384074941452
"Börse Frankfurt: Trump-Kapriolen lasten auf dem Dax",0.00289855072463768,0.00144927536231884,0.00144927536231884,0.0130434782608696,0.00289855072463768,0.00144927536231884,0.00434782608695652,0.00144927536231884,0.00289855072463768,0.00144927536231884,0.00144927536231884,0.00289855072463768,0.00144927536231884,0.00144927536231884,0.00144927536231884,0.00144927536231884,0.00144927536231884,0.00144927536231884,0.00144927536231884,0.00289855072463768,0.00144927536231884,0.0072463768115942,0.00289855072463768,0.00434782608695652,0.00289855072463768,0.00144927536231884,0.763768115942029,0.00144927536231884,0.00289855072463768,0.00144927536231884,0.00144927536231884,0.111594202898551,0.00289855072463768,0.00144927536231884,0.00434782608695652,0.00144927536231884,0.00144927536231884,0.00579710144927536,0.00144927536231884,0.00579710144927536,0.00144927536231884,0.00144927536231884,0.00144927536231884,0.00289855072463768,0.00434782608695652,0.00144927536231884,0.00434782608695652,0.00144927536231884,0.00144927536231884,0.00144927536231884
"Kampf gegen den Terror: Abschiebung islamistischer Gefährder wird zum juristischen Tauziehen",0.00261780104712042,0.00130890052356021,0.00654450261780105,0.00261780104712042,0.00392670157068063,0.00130890052356021,0.00261780104712042,0.00261780104712042,0.00130890052356021,0.00523560209424084,0.00392670157068063,0.219895287958115,0.0117801047120419,0.00523560209424084,0.00392670157068063,0.00392670157068063,0.0143979057591623,0.00130890052356021,0.00261780104712042,0.00654450261780105,0.0183246073298429,0.0130890052356021,0.00523560209424084,0.00130890052356021,0.00392670157068063,0.00261780104712042,0.00130890052356021,0.0379581151832461,0.0104712041884817,0.00130890052356021,0.0445026178010471,0.153141361256545,0.00130890052356021,0.00130890052356021,0.0405759162303665,0.00392670157068063,0.00261780104712042,0.0130890052356021,0.00130890052356021,0.108638743455497,0.00261780104712042,0.0916230366492147,0.00261780104712042,0.00392670157068063,0.00130890052356021,0.119109947643979,0.00261780104712042,0.00130890052356021,0.00261780104712042,0.00261780104712042
"Bundestagswahl: Ältere Wähler sind immer wichtiger",0.0045662100456621,0.0091324200913242,0.0273972602739726,0.210045662100457,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0182648401826484,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0319634703196347,0.0091324200913242,0.0228310502283105,0.0228310502283105,0.0045662100456621,0.0502283105022831,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.17351598173516,0.0228310502283105,0.0045662100456621,0.141552511415525,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0182648401826484,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0091324200913242,0.0045662100456621,0.0091324200913242,0.0091324200913242,0.0045662100456621,0.0091324200913242,0.0136986301369863
"Merkel und Schulz verbitten sich jede Einmischung Erdogans - WELT",0.0037037037037037,0.0037037037037037,0.0037037037037037,0.062962962962963,0.0037037037037037,0.00740740740740741,0.0111111111111111,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0111111111111111,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0148148148148148,0.514814814814815,0.0481481481481481,0.0037037037037037,0.0037037037037037,0.0111111111111111,0.0037037037037037,0.0037037037037037,0.0111111111111111,0.00740740740740741,0.0037037037037037,0.0037037037037037,0.0518518518518519,0.0259259259259259,0.0037037037037037,0.0555555555555556,0.00740740740740741,0.0148148148148148,0.00740740740740741,0.0037037037037037,0.0111111111111111,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.00740740740740741,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037,0.0037037037037037
"Gabriel wirft Merkel mehrfachen Wortbruch vor",0.00327868852459016,0.00655737704918033,0.0229508196721311,0.00655737704918033,0.00327868852459016,0.00327868852459016,0.00327868852459016,0.00983606557377049,0.00327868852459016,0.00655737704918033,0.00655737704918033,0.0131147540983607,0.00327868852459016,0.00655737704918033,0.00327868852459016,0.00327868852459016,0.154098360655738,0.00655737704918033,0.00327868852459016,0.0229508196721311,0.0131147540983607,0.114754098360656,0.00327868852459016,0.00655737704918033,0.00327868852459016,0.00655737704918033,0.019672131147541,0.00655737704918033,0.00327868852459016,0.00327868852459016,0.00655737704918033,0.111475409836066,0.00983606557377049,0.00327868852459016,0.259016393442623,0.00327868852459016,0.00327868852459016,0.00655737704918033,0.00327868852459016,0.00983606557377049,0.019672131147541,0.00327868852459016,0.00655737704918033,0.00983606557377049,0.0131147540983607,0.00655737704918033,0.039344262295082,0.00327868852459016,0.00327868852459016,0.00655737704918033
"Kochtipp von der Bundeskanzlerin: Das Geheimnis von Angela Merkels Kartoffelsuppe.1",0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.447488584474886,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.159817351598174,0.0045662100456621,0.0045662100456621,0.132420091324201,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0045662100456621
